SMILES
Cn1nnnc1SCC1=C(C(=O)[O-])N2C(=O)C(NC(=O)C(CCN)NC3C(N)CC(N)C(OCc4ccccc4)C3O)C2SC1
CN1CCN(CC2=C(C(=O)[O-])N3C(=O)C(NC(=O)C(CCN)NC4C(N)CC(N)C(OCc5ccccc5)C4O)C3SC2)CC1
NCCC(NC1C(N)CC(N)C(OCc2ccccc2)C1O)C(=O)NC1C(=O)N2C(C(=O)[O-])=C(CN3CCNCC3)CSC12
C[N+](C)(CC1=C(C(=O)[O-])N2C(=O)C(NC(=O)C(CCN)NC3C(N)CC(N)C(OCc4ccccc4)C3O)C2SC1)Cc1ccccc1
CC(=O)OCC1=C(C(=O)[O-])N2C(=O)C(NCC3=C(C(=O)[O-])N4C(=O)C(NC(=O)C(CCN)NC5C(N)CC(N)C(OCc6ccccc6)C5O)C4SC3)C2SC1
NCCC(NC1C(N)CC(N)C(OCc2ccccc2)C1O)C(=O)NC1C(=O)N2C(C(=O)[O-])=C(COC3OC(CO)C(O)C(N)C3O)CSC12
NCCC(NC1C(N)CC(N)C(OCc2ccccc2)C1O)C(=O)NC(C(=O)OC1OC(CO)C(O)C(N)C1O)c1ccc(O)cc1
CN1CCN(C(=O)C(NC(=O)C(CCN)NC2C(N)CC(N)C(OCc3ccccc3)C2O)c2ccc(O)cc2)CC1
NCCC(NC1C(N)CC(N)C(OCc2ccccc2)C1O)C(=O)NC(C(=O)N1CCNCC1)c1ccc(O)cc1
C[N+](C)(Cc1ccccc1)C(=O)C(NC(=O)C(CCN)NC1C(N)CC(N)C(OCc2ccccc2)C1O)c1ccc(O)cc1
CC(=O)OCC1=C(C(=O)[O-])N2C(=O)C(NC(=O)C(NC(=O)C(CCN)NC3C(N)CC(N)C(OCc4ccccc4)C3O)c3ccc(O)cc3)C2SC1
CON=C(C(=O)OC1C(N)CC(N)C(OC(=O)C(CCN)NC2C(N)CC(N)C(OCc3ccccc3)C2O)C1O)c1csc(N)n1
NCCC(NC1C(N)CC(N)C(OCc2ccccc2)C1O)C(=O)OC1C(N)CC(N)C(OC(=O)C(Cl)Cl)C1O
NCCC(NC1C(N)CC(N)C(OCc2ccccc2)C1O)C(=O)OC1C(N)CC(N)C(Oc2ccccc2)C1O
NCCC(NC1C(N)CC(N)C(OCc2ccccc2)C1O)C(=O)OC1C(N)CC(N)C(Oc2ccc([N+](=O)[O-])cc2)C1O
NCCC(NC1C(N)CC(N)C(OCc2ccccc2)C1O)C(=O)OC1C(N)CC(N)C(OCc2ccccc2)C1O
Cn1nnnc1SCC1=C(C(=O)O)N2C(=O)C(NC(=O)C(CCN)NC3C(N)CC(N)C(OCc4ccccc4)C3O)C2SC1
CN1CCN(CC2=C(C(=O)O)N3C(=O)C(NC(=O)C(CCN)NC4C(N)CC(N)C(OCc5ccccc5)C4O)C3SC2)CC1
NCCC(NC1C(N)CC(N)C(OCc2ccccc2)C1O)C(=O)NC1C(=O)N2C(C(=O)O)=C(CN3CCNCC3)CSC12
C[N+](C)(CC1=C(C(=O)O)N2C(=O)C(NC(=O)C(CCN)NC3C(N)CC(N)C(OCc4ccccc4)C3O)C2SC1)Cc1ccccc1
CC(=O)OCC1=C(C(=O)[O-])N2C(=O)C(NCC3=C(C(=O)O)N4C(=O)C(NC(=O)C(CCN)NC5C(N)CC(N)C(OCc6ccccc6)C5O)C4SC3)C2SC1
NCCC(NC1C(N)CC(N)C(OCc2ccccc2)C1O)C(=O)NC1C(=O)N2C(C(=O)O)=C(COC3OC(CO)C(O)C(N)C3O)CSC12
CC(O)C(NC(=O)C(CCN)NC1C(N)CC(N)C(OCc2ccccc2)C1O)C(=O)OC1OC(CO)C(O)C(N)C1O
CC(O)C(NC(=O)C(CCN)NC1C(N)CC(N)C(OCc2ccccc2)C1O)C(=O)N1CCN(C)CC1
CC(O)C(NC(=O)C(CCN)NC1C(N)CC(N)C(OCc2ccccc2)C1O)C(=O)N1CCNCC1
CC(O)C(NC(=O)C(CCN)NC1C(N)CC(N)C(OCc2ccccc2)C1O)C(=O)[N+](C)(C)Cc1ccccc1
CC(=O)OCC1=C(C(=O)[O-])N2C(=O)C(NC(=O)C(NC(=O)C(CCN)NC3C(N)CC(N)C(OCc4ccccc4)C3O)C(C)O)C2SC1
NCCC(NC1C(N)CC(N)C(OCc2ccccc2)C1O)C(=O)NC(CCN)C(=O)OC1OC(CO)C(O)C(N)C1O
CN1CCN(C(=O)C(CCN)NC(=O)C(CCN)NC2C(N)CC(N)C(OCc3ccccc3)C2O)CC1
NCCC(NC1C(N)CC(N)C(OCc2ccccc2)C1O)C(=O)NC(CCN)C(=O)N1CCNCC1
C[N+](C)(Cc1ccccc1)C(=O)C(CCN)NC(=O)C(CCN)NC1C(N)CC(N)C(OCc2ccccc2)C1O
CC(=O)OCC1=C(C(=O)[O-])N2C(=O)C(NC(=O)C(CCN)NC(=O)C(CCN)NC3C(N)CC(N)C(OCc4ccccc4)C3O)C2SC1
CC(O)C(NC1C(N)CC(N)C(OCc2ccccc2)C1O)C(=O)N1CCN(C)CC1
CC(O)C(NC1C(N)CC(N)C(OCc2ccccc2)C1O)C(=O)N1CCNCC1
CC(O)C(NC1C(N)CC(N)C(OCc2ccccc2)C1O)C(=O)[N+](C)(C)Cc1ccccc1
CC(=O)OCC1=C(C(=O)[O-])N2C(=O)C(NC(=O)C(NC3C(N)CC(N)C(OCc4ccccc4)C3O)C(C)O)C2SC1
CC(O)C(NC1C(N)CC(N)C(OCc2ccccc2)C1O)C(=O)OC1OC(CO)C(O)C(N)C1O
CC(O)C(NC1C(N)CC(N)C(OCc2ccccc2)C1O)C(=O)OC1C(N)CC(N)C(Sc2nnnn2C)C1O
CC(O)C(NC1C(N)CC(N)C(OCc2ccccc2)C1O)C(=O)OC1C(N)CC(N)C(N2CCN(C)CC2)C1O
CC(O)C(NC1C(N)CC(N)C(OCc2ccccc2)C1O)C(=O)OC1C(N)CC(N)C(N2CCNCC2)C1O
CC(O)C(NC1C(N)CC(N)C(OCc2ccccc2)C1O)C(=O)OC1C(N)CC(N)C([N+](C)(C)Cc2ccccc2)C1O
CC(=O)OCC1=C(C(=O)[O-])N2C(=O)C(NC3C(N)CC(N)C(OC(=O)C(NC4C(N)CC(N)C(OCc5ccccc5)C4O)C(C)O)C3O)C2SC1
CC(O)C(NC1C(N)CC(N)C(OCc2ccccc2)C1O)C(=O)OC1C(N)CC(N)C(c2ccccc2)C1O
CC(O)C(NC1C(N)CC(N)C(OCc2ccccc2)C1O)C(=O)OC1C(N)CC(N)C(c2ccc([N+](=O)[O-])cc2)C1O
CC(O)C(NC1C(N)CC(N)C(OCc2ccccc2)C1O)C(=O)OC1C(N)CC(N)C(OC2OC(CO)C(O)C(N)C2O)C1O
CC(O)C(NC1C(N)CC(N)C(OCc2ccccc2)C1O)C(=O)OC1C(N)CC(N)C(C2OC(CO)C(O)C(N)C2O)C1O
CC(O)C(NC1C(N)CC(N)C(OCc2ccccc2)C1O)C(=O)NC(CCN)C(=O)N1CCN(C)CC1
CC(O)C(NC1C(N)CC(N)C(OCc2ccccc2)C1O)C(=O)NC(CCN)C(=O)N1CCNCC1
CC(O)C(NC1C(N)CC(N)C(OCc2ccccc2)C1O)C(=O)NC(CCN)C(=O)[N+](C)(C)Cc1ccccc1
CC(=O)OCC1=C(C(=O)[O-])N2C(=O)C(NC(=O)C(CCN)NC(=O)C(NC3C(N)CC(N)C(OCc4ccccc4)C3O)C(C)O)C2SC1
CC(O)C(NC1C(N)CC(N)C(OCc2ccccc2)C1O)C(=O)NC(CCN)C(=O)OC1OC(CO)C(O)C(N)C1O
CC(O)C(NC1C(N)CC(N)C(OCc2ccccc2)C1O)C(=O)NC1C(=O)N2C(C(=O)O)=C(COC3OC(CO)C(O)C(N)C3O)CSC12
CC(O)C(NC1C(N)CC(N)C(OCc2ccccc2)C1O)C(=O)NC1C(=O)N2C(C(=O)O)=C(CN3CCN(C)CC3)CSC12
CC(O)C(NC1C(N)CC(N)C(OCc2ccccc2)C1O)C(=O)NC1C(=O)N2C(C(=O)O)=C(CN3CCNCC3)CSC12
CC(O)C(NC1C(N)CC(N)C(OCc2ccccc2)C1O)C(=O)NC1C(=O)N2C(C(=O)O)=C(C[N+](C)(C)Cc3ccccc3)CSC12
CC(=O)OCC1=C(C(=O)[O-])N2C(=O)C(NCC3=C(C(=O)O)N4C(=O)C(NC(=O)C(NC5C(N)CC(N)C(OCc6ccccc6)C5O)C(C)O)C4SC3)C2SC1
CC(O)C(NC1C(N)CC(N)C(OCc2ccccc2)C1O)C(=O)NC1C(=O)N2C(C(=O)O)=C(CSc3nnnn3C)CSC12
CC(O)C(NC1C(N)CC(N)C(OCc2ccccc2)C1O)C(=O)NC1C(=O)N2C(C(=O)[O-])=C(COC3OC(CO)C(O)C(N)C3O)CSC12
CC(O)C(NC1C(N)CC(N)C(OCc2ccccc2)C1O)C(=O)NC1C(=O)N2C(C(=O)[O-])=C(CN3CCN(C)CC3)CSC12
CC(O)C(NC1C(N)CC(N)C(OCc2ccccc2)C1O)C(=O)NC1C(=O)N2C(C(=O)[O-])=C(CN3CCNCC3)CSC12
CC(O)C(NC1C(N)CC(N)C(OCc2ccccc2)C1O)C(=O)NC1C(=O)N2C(C(=O)[O-])=C(C[N+](C)(C)Cc3ccccc3)CSC12
CC(=O)OCC1=C(C(=O)[O-])N2C(=O)C(NCC3=C(C(=O)[O-])N4C(=O)C(NC(=O)C(NC5C(N)CC(N)C(OCc6ccccc6)C5O)C(C)O)C4SC3)C2SC1
CC(O)C(NC1C(N)CC(N)C(OCc2ccccc2)C1O)C(=O)NC1C(=O)N2C(C(=O)[O-])=C(CSc3nnnn3C)CSC12
CC(O)C(NC1C(N)CC(N)C(OCc2ccccc2)C1O)C(=O)NC(C(=O)N1CCN(C)CC1)c1ccc(O)cc1
CC(O)C(NC1C(N)CC(N)C(OCc2ccccc2)C1O)C(=O)NC(C(=O)N1CCNCC1)c1ccc(O)cc1
CC(O)C(NC1C(N)CC(N)C(OCc2ccccc2)C1O)C(=O)NC(C(=O)[N+](C)(C)Cc1ccccc1)c1ccc(O)cc1
CC(=O)OCC1=C(C(=O)[O-])N2C(=O)C(NC(=O)C(NC(=O)C(NC3C(N)CC(N)C(OCc4ccccc4)C3O)C(C)O)c3ccc(O)cc3)C2SC1
CC(O)C(NC1C(N)CC(N)C(OCc2ccccc2)C1O)C(=O)NC(C(=O)OC1OC(CO)C(O)C(N)C1O)c1ccc(O)cc1
CC(O)C(NC1C(N)CC(N)C(OCc2ccccc2)C1O)C(=O)OC1C(N)CC(N)C(OCc2ccccc2)C1O
CC(O)C(NC1C(N)CC(N)C(OCc2ccccc2)C1O)C(=O)OC1C(N)CC(N)C(Oc2ccccc2)C1O
CC(O)C(NC1C(N)CC(N)C(OCc2ccccc2)C1O)C(=O)OC1C(N)CC(N)C(Oc2ccc([N+](=O)[O-])cc2)C1O
