SMILES,Pred_Score
Cn1[nH]c(=O)c(=O)nc1SCC1=C(C(=O)O)N2C(=O)[C@@H](Nc3cc(Cl)ncn3)[C@H]2SC1,0.799406195
Cn1[nH]c(=O)c(=O)nc1SCC1=C(C(=O)O)N2C(=O)[C@@H](N[C@H]3CCNC4(CNC4)C3)[C@H]2SC1,0.799398419
CCn1cc(C(=O)NC[C@@](C)(O)COC)c(=O)c2cc(Cl)c(N3CCN(C)CC3)cc21,0.799377182
CSC[C@@H]1CN(/N=C/c2ccc([N+](=O)[O-])o2)C(=O)O1,0.799348089
CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)N3CCCC[C@@](C)(F)C3)=CCS[C@H]12)c1csc(N)n1,0.799306378
Cn1[nH]c(=O)c(=O)nc1SCC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)CCc3ncc[nH]3)[C@H]2SC1,0.79911356
CC1=NN(C(N)=S)C(=O)[C@H]1/N=N/c1nccs1,0.799092215
N[C@@H]1NCN(c2cc(F)cc3ncnc(Cl)c32)[C@@H]2NCN[C@H]21,0.799042505
CCn1cc(C(=O)N[C@@](C)(CO)COC)c(=O)c2cc(Cl)c(N3CCN(C)CC3)cc21,0.799031354
NC(=O)[C@@H]1CN(c2c(F)nc(F)nc2Cl)CCN1,0.798948486
CN1C[C@H]2CCN(c3c(F)c(F)nc(F)c3F)[C@H]2C1,0.798936637
CN1C[C@H]2[C@@H](CCN2c2c(F)c(F)nc(F)c2F)C1,0.798936632
N[C@@H]1NCN(c2cc(Cl)ncc2[N+](=O)[O-])[C@@H]2NCN[C@@H]21,0.798928249
CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)N3CC[C@@H](O)[C@H](F)C3)=CCS[C@H]12)c1csc(N)n1,0.798816879
COc1cc(Cl)cc(N2[C@H]3CN4C5=C(C(=O)C(N)=C(C)C5=O)[C@@H](COC(=N)O)[C@@]4(OC)[C@H]32)n1,0.798645234
C[C@@H](N)c1cc(F)c(N(C(=O)[C@@H](N)CN)S(C)(=O)=O)c(F)c1,0.798641081
Cn1[nH]c(=O)c(=O)nc1SCC1=C(C(=O)O)N2C(=O)[C@@H](Nc3cc(N)cc(Cl)n3)[C@H]2SC1,0.798534906
CCn1cc(C(=O)N[C@H]2[C@H](O)O[C@H](CO)[C@@H](O)[C@@H]2O)c(=O)c2cc(F)c(Cl)cc21,0.798513377
CCOC(C)(C)C(=O)N1[C@H]2CN3C4=C(C(=O)C(N)=C(C)C4=O)[C@@H](COC(=N)O)[C@@]3(OC)[C@H]21,0.798501961
CCCCCCCCCCCCOc1c(Cl)cc(Cl)c(Cl)c1Cc1c(O)c(Cl)cc(Cl)c1Cl,0.798457187
CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)N(C)C[C@@H]3CCCNC3)=CCS[C@H]12)c1csc(N)n1,0.798450978
N[C@@H]1NCN(C(F)(F)c2cc(Cl)nnc2C(=O)O)[C@H]2NCN[C@@H]21,0.798445331
NC(=O)C(NC(=O)/C=C\c1c(Cl)nc2sccn12)C(N)=O,0.79835498
Cc1nn([C@H](C)C(=O)N[C@H]2C(=O)N3C(C(=O)O)=C(CSc4nnnn4C)CS[C@@H]23)cc1Cl,0.798350066
N[C@@H]1NCN(c2nc(Cl)nc3c2CCC3)[C@H]2NCN[C@H]21,0.798335647
O=C1[C@H]2CNCCC2=NN1c1cc(F)c(F)cc1F,0.798333707
CC(C)c1nnc(NC(=O)c2cn(C3CC3)c3cc(N4CCN(C(=O)c5cccc(Cl)c5)CC4)c(F)cc3c2=O)s1,0.798242995
Cc1cc(F)cc(C(=O)N2CN[C@H](N)[C@H]3NCN[C@H]32)c1Cl,0.798240202
N=c1c(N)cnc(Cl)n1-c1cc(F)cc(N)c1Cl,0.798221217
Cc1nnc(SCC(=O)N2CN[C@H](N)[C@@H]3NCN[C@@H]32)s1,0.798176626
CCOC(=O)c1cnc(Cl)c([N+](=O)[O-])c1N1CN[C@H](N)[C@@H]2NCN[C@H]21,0.798124468
N[C@@H]1NCN(c2nc(Cl)nc3c2CCCC3)[C@H]2NCN[C@H]21,0.798111771
C[C@@H]1COc2c(N3CCN(C)CC3)c(F)cc3c(=O)c(C(=O)N4CC[C@@H]5NCC[C@H]54)cn1c32,0.798053437
CO/N=C(/C(=O)N[C@H]1C(=O)N2C(C(=O)O)=C(OCC(N)=O)CS[C@H]12)c1ccco1,0.798018061
CSc1nc(Cl)c(C(=O)N2CN[C@H](N)[C@@H]3NCN[C@@H]32)c(Cl)n1,0.797992388
CO[C@@H]1/C=C/O[C@]2(C)Oc3c(c4c(O)c(/C=N/N5CCN(C)CC5)c(c(O)c4c(O)c3C)NC(=O)/C(C)=C\C=C\[C@@H](C)[C@@H](O)[C@H](C)[C@H](O)[C@H](C)[C@@H](OC(C)=O)[C@H]1C)C2=O,0.797981744
C[C@@H]1COc2c(N3CCN(C)CC3)c(F)cc3c(=O)c(C(=O)Nc4cc(N(C)C)n[nH]4)cn1c32,0.79797387
O=C1NC(=O)[C@](F)(n2cc(F)c(=O)[nH]c2=O)[C@@H](O)N1,0.797954828
CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)NC3(CO)CCOCC3)=CCS[C@H]12)c1csc(N)n1,0.797893563
CCOC(=O)[C@H]1CN(c2cc3c(cc2F)c(=O)c(C(=O)O)cn3CC)O[C@@H]1C(=O)OCC,0.797861177
C[C@@H]1NC(=S)N([C@@H]2COc3cc(F)cc(F)c32)C1=O,0.797829062
C[C@@H](N)CNC(=O)C(=O)Nc1c(F)cc(Cl)cc1F,0.797771478
C[C@@H]1OC(=O)N[C@H]1C(=O)Nc1cc(F)c(F)cc1F,0.797767399
Cn1[nH]c(=O)c(=O)nc1SCC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)C=C3CCNCC3)[C@H]2SC1,0.797732113
C[C@@H]1COc2c(N3CCN(C)CC3)c(F)cc3c(=O)c(C(=O)N4CC[C@@H](O)C[C@H]4C)cn1c32,0.797617202
Cn1[nH]c(=O)c(=O)nc1SCC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)C(C)(C)C)[C@H]2SC1,0.797515173
N[C@@H]1NCN(C(=O)/C=C/c2ccccn2)[C@H]2NCN[C@H]21,0.797514263
COC(=O)[C@@]1(N)CCN(C(=O)c2cn3c4c(cc(F)c(N5CCN(C)CC5)c4OC[C@H]3C)c2=O)C1,0.797492203
N[C@@H]1NCN(c2c(F)ccc3c(Cl)ncnc32)[C@@H]2NCN[C@H]21,0.797437438
NCC[C@H](NC(=O)c1c(F)cc(F)cc1F)C(F)F,0.797346263
CCO/C=C\c1nccnc1N1[C@H]2CN3C4=C(C(=O)C(N)=C(C)C4=O)[C@@H](COC(=N)O)[C@@]3(OC)[C@H]21,0.797307038
C[C@@H]1COc2c(N3CCN(C)CC3)c(F)cc3c(=O)c(C(=O)N4CC[C@H](O)[C@@](C)(CO)C4)cn1c32,0.797233573
CCN1CCN(C(=O)N[C@@H](C(=O)N2CN[C@H](N)[C@@H]3NCN[C@H]32)c2ccccc2)C(=O)C1=O,0.797222252
CC[C@@](C)(O)CC(=O)N1[C@H]2CN3C4=C(C(=O)C(N)=C(C)C4=O)[C@@H](COC(=N)O)[C@@]3(OC)[C@H]21,0.797220206
N=C(N)N/N=C1/C=C2C/C(=N/NC(=N)N)C=C2C1,0.797208795
CCCOc1ccc(N2[C@H]3CN4C5=C(C(=O)C(N)=C(C)C5=O)[C@@H](COC(=N)O)[C@@]4(OC)[C@H]32)c(F)c1,0.7972054
CN[C@H](C(=O)N1CN[C@H](N)[C@H]2NCN[C@H]21)[C@@H](C)OC(C)(C)C,0.797190005
N[C@@H]1NCN(C(=O)c2nnsc2C2CC2)[C@H]2NCN[C@@H]21,0.797143419
CCCC(=O)N1C2C3N(C(=O)CCC)[C@H]4[C@H](N3C(=O)CCC)N(Cc3ccccc3)[C@H]([C@H]1N4Cc1ccccc1)N2C(=O)CCC,0.797118494
C[C@@H](N)c1cc(F)c(N(C(=O)CNCCN)S(C)(=O)=O)c(F)c1,0.797096251
Cc1cc2c(c(Cl)c1)NC(=O)[C@]21N[C@@H]([C@H](C)O)[C@H]2C(=O)N(CCc3ccccc3)C(=O)[C@H]21,0.797083746
C[C@@H](N)c1cc(F)c(N(C(=O)[C@@H]2C[C@@H](N)CN2)S(C)(=O)=O)c(F)c1,0.797059417
NC(=S)N/N=C1/CCCC/C1=N/NC(N)=S,0.797029935
CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)N3CCC4(CCC4)C3)=CCS[C@H]12)c1csc(N)n1,0.797000822
CCOC(=O)C(=O)N1CN[C@H](N)[C@H]2NCN[C@H]21,0.79697873
Cn1[nH]c(=O)c(=O)nc1SCC1=C(C(=O)O)N2C(=O)[C@@H](Nc3ccnc4ccnn43)[C@H]2SC1,0.796926615
CN[C@@H]1[C@H](O)[C@H](NC)[C@@H](O)[C@@H]2O[C@@H]3O[C@@H](C)CC(=O)[C@@]3(O)O[C@@H]12,0.79683473
C[C@@H]1CN(c2c(F)c(F)nc(F)c2F)CC(=O)N1C,0.796827789
C#CC1(NC(=O)C2=CCS[C@@H]3[C@H](NC(=O)/C(=N\OC)c4csc(N)n4)C(=O)N23)CCCCC1,0.796825082
C[C@H]1O[C@@H](C)[C@H](C)[C@H]1N1C(=O)N[C@@H](CCF)C1=O,0.796778905
O=C1NC2(CC2)C(=O)N1[C@H]1COc2cc(F)cc(F)c21,0.796692996
CC[C@@H]1C(=O)NCCN1C(=O)c1cn(CC)c2cc(N3CCN(C)CC3)c(Cl)cc2c1=O,0.796688338
Cn1[nH]c(=O)c(=O)nc1SCC1=C(C(=O)O)N2C(=O)[C@@H](N[C@H]3CC[C@H](C[N+](=O)[O-])C3)[C@H]2SC1,0.796646558
CN(C)[C@@H]1C(O)=C(C(N)=O)C(=O)[C@@]2(O)C(O)=C3C(=O)c4c(O)cccc4[C@@](C)(O)[C@@H]3C[C@H]12,0.796611032
Cn1[nH]c(=O)c(=O)nc1SCC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)[C@@]3(C)CCCN3)[C@H]2SC1,0.796585509
N[C@@H]1NCN(c2nc(Cl)nc3c2COC3)[C@@H]2NCN[C@H]21,0.796575616
CCOC(=O)c1cn(C2CC2)c2cc(N3CCN(S(=O)(=O)CCOC)CC3)c(F)cc2c1=O,0.796554236
Cn1[nH]c(=O)c(=O)nc1SCC1=C(C(=O)O)N2C(=O)[C@@H](N[C@H]3CCNC(C)(C)C3)[C@H]2SC1,0.796532933
CC[C@@H](CSC)N(C)C(=O)[C@H]1[C@@H](CN)C1(F)F,0.796525546
CCCN1C(=O)N(CO)[C@H]2[C@H]1N(CO)C(=O)N2CCC,0.796519356
Cn1[nH]c(=O)c(=O)nc1SCC1=C(C(=O)O)N2C(=O)[C@@H](NCC3(O)CCNCC3)[C@H]2SC1,0.796489453
Nc1c(=O)c(=O)c1Nc1cc(Cl)c(F)cc1F,0.796468928
O=C(Nc1c(F)cc(F)cc1F)C(=O)N1CCN2C(=O)NC(=O)[C@H]2C1,0.796450703
NC[C@@H]1[C@H](C(=O)N[C@H]2C[C@H](N)C2)C1(F)F,0.796423677
N[C@@H]1NCN(c2cc3nc(Cl)cnc3cc2F)[C@@H]2NCN[C@H]21,0.796423204
C[C@H]1[C@H](NS(=O)(=O)c2c(F)cc(F)cc2F)C(=O)N1S(=O)(=O)O,0.796389401
Cn1[nH]c(=O)c(=O)nc1SCC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)CNC(=O)CN)[C@H]2SC1,0.796383177
O=C(N[C@H]1COc2cc(F)cc(F)c21)C(=O)N[C@H]1CNOC1,0.796325248
Cn1c(=O)c(C(=O)O)cn(C2CCNCC2)c1=O,0.79629152
N[C@@H]1NCN(c2nccc(Cl)c2[N+](=O)[O-])[C@H]2NCN[C@H]21,0.796257888
N[C@@H]1NCN(C(=O)C(=O)C2CC2)[C@@H]2NCN[C@@H]21,0.796199125
CO[C@]12[C@@H]3[C@H](CN1C1=C(C(=O)C(N)=C(C)C1=O)[C@H]2COC(=N)O)N3C(=O)C1=NC(=O)CC=C1Cl,0.796188506
NC[C@@H]1[C@H](C(=O)N[C@H]2CNOC2)C1(F)F,0.796177614
C[C@H]1[C@H](NC(=O)C2=NC(=O)CC=C2Cl)C(=O)N1S(=O)(=O)O,0.796164769
Nc1nnc(SCC(=O)c2c(N)n(C3CC3)c(=O)[nH]c2=O)n1C1CC1,0.796163394
COC[C@H](C)NN=C1COc2cc(F)cc(F)c21,0.796162598
C[C@@H]1CCc2cc(F)cc3c(=O)c(C(=O)NC#N)cn1c23,0.796137686
CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)NC[C@@H]3CCC(=O)N3)=CCS[C@H]12)c1csc(N)n1,0.796128765
N[C@@H]1NCN(C(=O)[C@@H]2CCN2)[C@H]2NCN[C@H]21,0.796125436
COCC(=O)Nc1c(F)cc(C(C)=O)c(F)c1F,0.796116747
CSc1cnc(Cl)nc1N1CN[C@H](N)[C@@H]2NCN[C@H]21,0.796063413
O=C(N[C@H]1SC(=O)NC1=O)C1=NC(=O)CC=C1Cl,0.796010914
CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)N3C[C@H](N)C4(COC4)C3)=CCS[C@H]12)c1csc(N)n1,0.79600053
CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C[C@H](C[n+]3cccc4c3CCC4)S[C@H]12)c1csc(N)n1,0.795936373
CONC(=O)C(=O)Nc1c(F)cc(Cl)cc1F,0.795934908
CCn1cc(C(=O)N[C@@H]2CCCCNC2=O)c(=O)c2cc(Cl)c(N3CCN(C)CC3)cc21,0.795911741
CSc1nc(Cl)c(C#N)c(N2CN[C@H](N)[C@@H]3NCN[C@@H]32)n1,0.79590576
O=C(c1cc(F)c(F)cc1F)N1CCNC[C@H]1C(F)F,0.795894036
COC[C@H]1C(=O)N[C@@H](c2cc(F)ccc2F)N1C,0.795853597
C[C@@H]1COc2c(N3CCN(C)CC3)c(F)cc3c(=O)c(C(=O)N4C[C@@H]5[C@H](C4)OCCN5C)cn1c32,0.795692924
O=C1NC2(CC2)C(=O)N1[C@@H]1COc2cc(F)cc(F)c21,0.795638252
N#Cc1cnc(Cl)cc1N1CN[C@H](N)[C@H]2NCN[C@H]21,0.795610904
CC(=O)OCC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)Cn3nc(C(F)F)cc3C3CC3)[C@@H]2SC1,0.795536526
N[C@@H]1NCN(C(=O)/C=C/c2cc(F)cc(F)c2)[C@@H]2NCN[C@@H]21,0.795519122
N[C@@H]1NCN(c2cc(Cl)nc(C3CC3)n2)[C@H]2NCN[C@H]21,0.795419261
O=C1N[C@@H](CCF)C(=O)N1c1nc(C2CC2)cs1,0.795407046
CCC[C@@H](NC(=O)Nc1c(F)cc(F)cc1F)C(N)=O,0.79538224
Cn1[nH]c(=O)c(=O)nc1SCC1=C(C(=O)O)N2C(=O)[C@@H](N[C@H]3CCSC3)[C@H]2SC1,0.795370416
Nc1cc(F)c(Cl)nc1N1CN[C@H](N)[C@H]2NCN[C@H]21,0.795346676
C[C@@H](CO)CN1CCN(c2nc(F)c(F)cc2F)CC1,0.795220547
Cn1[nH]c(=O)c(=O)nc1SCC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)C(C)(C)C#N)[C@H]2SC1,0.795220038
COc1ncc(F)c(N2CN[C@H](N)[C@H]3NCN[C@H]32)n1,0.795182421
CCc1ncnc(Cl)c1N1CN[C@H](N)[C@H]2NCN[C@H]21,0.795128284
CO[C@]12[C@@H]3[C@H](CN1C1=C(C(=O)C(N)=C(C)C1=O)[C@H]2COC(=N)O)N3c1nc(Cl)nc(SC)n1,0.795091265
O=C1CNC(=O)N1N=Cc1sc(Cl)nc1Cl,0.79502773
O=C1NOC[C@H]1Nc1c(Cl)nc(Cl)nc1C1CC1,0.794969819
N[C@@H]1NCN(C(=O)C2CC2)[C@H]2NCN[C@H]21,0.794968995
NC(=S)N/N=C(\C=N/NC(N)=S)[C@@H](O)CO,0.794944877
Nc1nc(F)n(-c2c(F)cc(F)cc2F)c2ncnc1-2,0.794935671
Cn1[nH]c(=O)c(=O)nc1SCC1=C(C(=O)O)N2C(=O)[C@@H](N[C@@H]3CCOC(C)(C)C3)[C@H]2SC1,0.794909284
N#Cc1cnc(Cl)cc1C(F)(F)N1CN[C@H](N)[C@@H]2NCN[C@H]21,0.794885761
CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)N3C[C@H](F)C[C@H](CO)C3)=CCS[C@H]12)c1csc(N)n1,0.794799301
CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)N3C[C@H](CO)C[C@H](F)C3)=CCS[C@H]12)c1csc(N)n1,0.794799301
Cn1[nH]c(=O)c(=O)nc1SCC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)C[C@H]3CCCCO3)[C@H]2SC1,0.794763508
Cc1nc(Cl)c([N+](=O)[O-])c(N2CN[C@H](N)[C@@H]3NCN[C@H]32)n1,0.794759803
O=C(CN1N=N[C@@H]2C(=O)N(c3c(F)c(F)cc(F)c3F)C(=O)[C@@H]21)N1N=C2/C(=C/c3ccc(Cl)cc3Cl)CCC[C@@H]2[C@H]1c1ccc(Cl)cc1Cl,0.794689904
N[C@@H]1NCN(C(=O)c2c(F)ccc(F)c2O)[C@H]2NCN[C@@H]21,0.794648115
Cn1[nH]c(=O)c(=O)nc1SCC1=C(C(=O)O)N2C(=O)[C@@H](N[C@@H]3CC[C@@H](C[N+](=O)[O-])C3)[C@H]2SC1,0.794550657
Nc1nn(-c2cc(F)c(F)cc2F)c2nccnc12,0.79451468
Cc1c(F)c(F)cc(C(=O)N2CN[C@H](N)[C@H]3NCN[C@@H]32)c1F,0.794484507
COC(C)(C)C(=O)N1[C@H]2CN3C4=C(C(=O)C(N)=C(C)C4=O)[C@@H](COC(=N)O)[C@@]3(OC)[C@H]21,0.794435117
Cn1[nH]c(=O)c(=O)nc1SCC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)[C@H]3CCNC3=O)[C@H]2SC1,0.794321289
C[C@@H](O)C(=O)N[C@H](c1cc(F)ccc1F)C(F)F,0.794283497
CO[C@]12[C@@H]3[C@H](CN1C1=C(C(=O)C(N)=C(C)C1=O)[C@H]2COC(=N)O)N3C(=O)C(F)F,0.794247863
C[C@@H](O)CN(c1c(F)c(F)nc(F)c1F)C1CC1,0.794224541
C[C@@H](O)[C@H]1C(=O)N[C@@H]1[C@H](C)C(=O)Nc1c(N)c(=O)c1=O,0.794214592
C[C@@H](N)C(=O)N1CN[C@H](N)[C@@H]2NCN[C@H]21,0.794192575
CCCC(=O)N1C2C3N(C(=O)CCC)[C@H]4[C@H](N3C(=O)CCC)N(Cc3ccccc3)[C@@H]([C@@H]1N4Cc1ccccc1)N2C(=O)CCC,0.79416886
CCN1CCN(C(=O)N[C@@H](C(=O)N2CN[C@H](N)[C@H]3NCN[C@@H]32)c2ccccc2)C(=O)C1=O,0.794125362
O=C(C(=O)N1CCN(c2nc(F)c(F)cc2F)CC1)N1C[C@@H]2C[C@H]1CN2,0.794099863
C[C@H]1[C@H](NC(=O)c2sc(C(=O)O)c3c2OCCO3)C(=O)N1S(=O)(=O)O,0.794006216
Cn1[nH]c(=O)c(=O)nc1SCC1=C(C(=O)O)N2C(=O)[C@@H](N[C@H]3CCNC(=O)C3)[C@H]2SC1,0.793971097
Cn1[nH]c(=O)c(=O)nc1SCC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)[C@H]3COC(C)(C)O3)[C@H]2SC1,0.793953088
CN[C@H](C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(CSc3nc(=O)c(=O)[nH]n3C)CS[C@H]12)[C@@H](C)O,0.79391077
CN[C@H]1[C@H](O)[C@H]2O[C@@H]3O[C@H](C)CC(=O)[C@]3(O)O[C@@H]2[C@@H](NC)[C@H]1O,0.79388618
C[C@H]1COc2c(N3CCN(C)CC3)c(F)cc3c(=O)c(C(=O)NC[C@H]4C[C@@H]5CNC[C@@H]5O4)cn1c32,0.793767206
CCOC(=O)CCNC(=O)c1cn2c3c(cc(F)c(N4CCN(C)CC4)c3OC[C@@H]2C)c1=O,0.793755513
COCC(C)(C)C(=O)N1[C@H]2CN3C4=C(C(=O)C(N)=C(C)C4=O)[C@@H](COC(=N)O)[C@@]3(OC)[C@H]21,0.793731305
NC(=O)CN1C(=O)CS/C1=C\C(=O)C1CC1,0.793672204
CO[C@H]1C=CO[C@@]2(C)Oc3c(c4c(O)c(/C=N/N5CCN(C)CC5)c(c(O)c4c(O)c3C)NC(=O)C(C)=CC=C[C@H](C)[C@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@H](OC(C)=O)[C@@H]1C)C2=O,0.793661517
C=C(C)C(=O)OCCNC(=O)c1cn2c3c(cc(F)c(N4CCN(C)CC4)c3OC[C@@H]2C)c1=O,0.793651132
O=C(/C=C/c1cc(F)c(F)cc1F)N[C@H]1CCNC1,0.793628198
O=C(O)C1=C(CSc2nnnn2CS(=O)(=O)O)CS[C@@H]2[C@@H](NC(=O)[C@@H](O)c3ccccc3)C(=O)N12,0.793587838
Cn1[nH]c(=O)c(=O)nc1SCC1=C(C(=O)O)N2C(=O)[C@@H](N[C@H]3CCOC(C)(C)C3)[C@H]2SC1,0.79357973
C[C@@H]1OC(=O)N[C@H]1C(=O)N[C@H]1COc2cc(F)cc(F)c21,0.793435475
COc1cc(F)c(NC(=O)[C@@H]2[C@H](CN)C2(F)F)cc1F,0.793429641
COc1cccc(F)c1N1[C@H]2CN3C4=C(C(=O)C(N)=C(C)C4=O)[C@@H](COC(=N)O)[C@@]3(OC)[C@H]21,0.793348125
CSc1nc(Cl)ncc1N1CN[C@H](N)[C@@H]2NCN[C@H]21,0.793347296
Cn1[nH]c(=O)c(=O)nc1SCC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)[C@@]3(C)CCCO3)[C@H]2SC1,0.793300094
CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)N3CC[C@@H]3C)=CCS[C@H]12)c1csc(N)n1,0.793282317
N[C@@H]1NCN([C@H](F)c2ccnc(Cl)c2)[C@H]2NCN[C@H]21,0.793266381
N[C@@H]1NCN(C(=O)[C@H]2C[C@@H]2F)[C@@H]2NCN[C@@H]21,0.793211504
Cn1[nH]c(=O)c(=O)nc1SCC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)[C@@H]3CCC=N3)[C@H]2SC1,0.793206744
C[C@@H](O)[C@H]1C(=O)N2C(C(=O)N(CCCCN)C(=N)N)=C([C@H]3CCCO3)S[C@H]12,0.793184979
O=C(CN1N=N[C@@H]2C(=O)N(c3c(F)c(F)cc(F)c3F)C(=O)[C@@H]21)N1N=C2/C(=C/c3ccc(Cl)cc3Cl)CCC[C@H]2[C@@H]1c1ccc(Cl)cc1Cl,0.7931492
CCc1nnc(S)n1/N=C/c1ccc([N+](=O)[O-])o1,0.793128242
Cc1c([N+](=O)[O-])cnn1CC(=O)N[C@H]1C(=O)N2C(C(=O)O)=C(CSc3nnnn3C)CS[C@@H]12,0.793000019
Cc1ccc(F)c(N2CN[C@H](N)[C@@H]3NCN[C@H]32)n1,0.792948775
COc1ncccc1CC(=O)N1[C@H]2CN3C4=C(C(=O)C(N)=C(C)C4=O)[C@@H](COC(=N)O)[C@@]3(OC)[C@H]21,0.792947525
COC(=O)c1cnc(N2[C@H]3CN4C5=C(C(=O)C(N)=C(C)C5=O)[C@@H](COC(=N)O)[C@@]4(OC)[C@H]32)c(F)c1,0.792930478
O=C1NC[C@H]2CN(c3c(F)c(F)nc(F)c3F)CCN2C1=O,0.7929024
COc1cnc(C(=O)N2[C@H]3CN4C5=C(C(=O)C(N)=C(C)C5=O)[C@@H](COC(=N)O)[C@@]4(OC)[C@H]32)c(F)c1,0.79280493
O=C(Nc1c(F)cc(F)cc1F)N[C@H](CO)CCF,0.792792064
C[C@@H]1COc2c(N3CCN(C)CC3)c(F)cc3c(=O)c(C(=O)NCCO[C@H]4CCNC4)cn1c32,0.792664582
N[C@@H]1NCN(c2cc(Cl)nc3c2CCC3)[C@H]2NCN[C@@H]21,0.792632213
CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)Nc3cnc4occc4c3)=CCS[C@H]12)c1csc(N)n1,0.792580925
NC(=O)C(=O)N1CCN(c2nc(F)c(F)cc2F)CC1,0.792522821
COC(=O)N[C@H](C(=O)N1[C@H]2CN3C4=C(C(=O)C(N)=C(C)C4=O)[C@@H](COC(=N)O)[C@@]3(OC)[C@H]21)C(C)C,0.792516005
Cn1[nH]c(=O)c(=O)nc1SCC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)[C@@H](N)C(C)(C)O)[C@H]2SC1,0.792512512
N[C@@H]1NCN([C@H](F)Oc2ccc(Cl)nn2)[C@H]2NCN[C@H]21,0.792447102
C[C@@H](O)[C@H]1C(=O)N[C@@H]1[C@@H](C)C(=O)n1ccc(Cl)c(N)c1=N,0.79244028
CN(C)[C@@H]1[C@H]2CN(c3c(F)c(F)nc(F)c3F)C[C@H]21,0.792329556
CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCN(C(=S)NC(=O)c4ccc(F)c(F)c4)CC3)cc21,0.792318022
CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)NCCN3CCCCO3)=CCS[C@H]12)c1csc(N)n1,0.792271334
Cc1c(Cl)cnn1CC(=O)N[C@H]1C(=O)N2C(C(=O)O)=C(CSc3nnnn3C)CS[C@@H]12,0.79226537
CCn1cc(C(=O)NC[C@@H](COC)OC)c(=O)c2cc(Cl)c(N3CCN(C)CC3)cc21,0.792255904
N#Cc1c(N)nn(-c2cc(Cl)c(F)cc2F)c1N,0.792247275
NCC[C@@H](NC(=O)c1c(F)cc(F)cc1F)C(F)F,0.79223108
NC[C@H](NC(=O)[C@@H]1[C@H](CN)C1(F)F)C1CC1,0.792204179
CSc1ncc(Cl)nc1N1CN[C@H](N)[C@@H]2NCN[C@H]21,0.792171632
Cc1nnc(SCC2=C(C(=O)O)N3C(=O)[C@@H](NC(=O)[C@@H](C)Cn4nc(C)c(Cl)c4C)[C@H]3SC2)s1,0.792111222
CO[C@]12[C@@H]3[C@H](CN1C1=C(C(=O)C(N)=C(C)C1=O)[C@H]2COC(=N)O)N3C(=O)[C@H]1NC(=O)CC12CNC2,0.792025921
CCc1ccc(NC(=O)C2=CCS[C@@H]3[C@H](NC(=O)/C(=N\OC)c4csc(N)n4)C(=O)N23)cn1,0.792010736
C[C@@H](O)[C@H]1C(=O)N[C@@H]1[C@@H](C)C(=O)n1c(=N)ccc(F)c1N,0.791987222
CN[C@@H]1[C@H]2CNC[C@H]21,0.791935576
C[C@H](N[C@@H]1[C@H]2CNC[C@H]21)c1cc(F)cc(F)c1O,0.791927586
Nc1ncnc(SCC(=O)c2cc(F)ccc2F)n1,0.791856137
CCn1nccc1C(=O)N[C@H]1C(=O)N2C(C(=O)O)=C(CSc3nnc(C)s3)CS[C@H]12,0.791852134
COc1nccc(F)c1C(=O)N1[C@H]2CN3C4=C(C(=O)C(N)=C(C)C4=O)[C@@H](COC(=N)O)[C@@]3(OC)[C@H]21,0.791848166
CC[C@H](C)[C@H](NC(=O)[C@@H]1[C@H](CN)C1(F)F)C(N)=O,0.791835667
Cc1nnc(SCC2=C(C(=O)O)N3C(=O)[C@@H](NC(=O)c4ccn(C)n4)[C@@H]3SC2)s1,0.791784403
O=[N+]([O-])C(Br)(CO)CO,0.791775334
